intentId;contestId;candidateId;amount;status;createdAt;transactionId;userId
Oa72HUsrUkG2Lhukyv9m;votes-artistes;RIAr7Uw1uo74gAhWWM9c;200;counted;2025-12-17T18:41:34.068Z;7600910585658940;guest
ObaNaEsMME9t8jrNjqrT;votes-artistes;oucOMPgDKDQR8GKDvFHJ;2000;counted;2025-12-19T19:25:01.468Z;7750050776201910;guest
Od5EEAxRajkMJvkPnBQi;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-16T20:19:31.635Z;9626182116890780;guest
OhNCzzrgOA4qhJdigcx8;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T20:47:01.147Z;;guest
Ojm44GwUbH0RqNqXCr4Y;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;pending;2025-12-15T21:14:51.386Z;;guest
Ojxukirm8XqWWgy10tyj;votes-artistes;81cTWJpXQxqb1LcEQ9Nd;100;pending;2025-12-16T12:32:05.016Z;;guest
Oke4Hwee9HaFPaWOMLgp;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-16T12:22:46.147Z;9877087083142500;guest
OlQaRO46lTT6zmvVtars;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-17T15:36:12.694Z;;guest
OnfKWBYWFcIlD8nbb7uk;votes-artistes;TXBLgEfug2LJqx5MXWe4;7600;counted;2025-12-19T22:41:35.599Z;1179703211809780;guest
Oo8oQCcFk8qcxkopN0Z8;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-16T12:04:37.087Z;;guest
OpH1DPGW6RpS14JEWcwX;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-16T12:25:40.251Z;174634459688700;guest
Ornfy3fw8hdN7P8fcNU8;votes-artistes;GEVWzgnMyTnavWjEa6pg;10000;counted;2025-12-19T22:56:47.365Z;2768848852753780;guest
OxiRjd619QzWKudsOZsu;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;pending;2025-12-17T19:57:43.439Z;;guest
P0AZJxjPJhtLuoMsDoFX;votes-artistes;GEVWzgnMyTnavWjEa6pg;300;counted;2025-12-18T11:22:20.975Z;2342052788063590;guest
P1hOe8GboaPLN2zyGebT;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-15T14:11:15.848Z;7122686007309360;guest
P2DGH7g6HAHDoX1r2vbw;votes-artistes;GEVWzgnMyTnavWjEa6pg;10000;counted;2025-12-28T22:42:57.596Z;9481061954867180;guest
P2oxuTb6ta2fztTS57Hh;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-15T12:15:52.815Z;9559292068375800;guest
P6HPjPIWKZXKLqKoCW3e;votes-artistes;oucOMPgDKDQR8GKDvFHJ;200;pending;2025-12-18T02:34:37.007Z;;guest
P7ZLY6WVxn0BtyruzsAy;votes-artistes;RIAr7Uw1uo74gAhWWM9c;4500;pending;2025-12-16T15:09:33.906Z;;guest
P7vbROHB6axSAq5WOHc7;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-15T17:11:46.303Z;;guest
P9ChADuqHGI2TW7twbIU;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-17T02:02:34.258Z;1541514634551900;guest
PB5lT0JBsagf1wz1aQL5;votes-artistes;GEVWzgnMyTnavWjEa6pg;700;counted;2025-12-15T11:53:12.050Z;8479670274335360;guest
PDGfC2gGV1KdQnF9Wggh;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-16T09:25:32.777Z;;guest
PFif4a82CatR6nYyKNJ4;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;100;pending;2025-12-17T22:48:06.631Z;;guest
PKRGsxdOziznx0iDPLzB;votes-artistes;RIAr7Uw1uo74gAhWWM9c;200;pending;2025-12-16T13:36:28.493Z;;guest
PLoTpjiSSdthq1IrO0Ky;votes-artistes;oucOMPgDKDQR8GKDvFHJ;7000;pending;2025-12-19T22:40:00.402Z;;guest
PNDk7Wv6AeQwqLh8s4NW;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-19T19:26:00.194Z;;guest
PPvVeqOb6c32fSqbH7PF;votes-artistes;zNIM4k3VP04xbhamFPva;10000;pending;2025-12-18T18:11:47.308Z;;guest
PRJclV5DU55u94YeJoHO;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T22:14:49.308Z;;guest
PWrVIClPRrpGTvJB06ck;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-16T13:11:01.531Z;;guest
Pd3MbFVdeaJ7aIEHcr9S;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-15T08:13:58.742Z;;guest
Pf0EImVgm9uvKyY76Fm6;votes-artistes;lrK8tSxZpQPYFTmIF7On;1000;counted;2025-12-25T01:21:34.282Z;2726442716284310;guest
PfD8m6ytkyFidUy6rM3n;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;pending;2025-12-19T20:56:45.367Z;;guest
Pif1GMi5AaVh3e01lwWf;votes-artistes;8dxIvMVLsBZNKKBQiNFE;1000;pending;2025-12-15T19:05:16.444Z;;guest
PmCB4ltX2Uc72jQOxC2k;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-16T10:25:16.819Z;605228605617151;guest
PmEjkyGFVw2o925dCxFX;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;pending;2025-12-18T12:39:07.996Z;;guest
PnJpOurH3kSdwuxUBqlg;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-16T20:53:53.352Z;3115977859958810;guest
PpFoHnEvLwt3cu6YPOnp;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-17T00:23:02.068Z;1989692454486160;guest
Pq5YyJzbFK9hv0jmvmu7;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-24T07:40:19.803Z;9298150777757760;guest
PrlNrjJKXfnXkdYrmwBY;votes-artistes;oucOMPgDKDQR8GKDvFHJ;3000;pending;2025-12-19T19:37:09.325Z;;guest
Pt20q6ytvBuKukWuzmFV;votes-artistes;GEVWzgnMyTnavWjEa6pg;200;counted;2025-12-15T09:54:57.347Z;5881854721504260;guest
PwaKyyMKW87LBgtY1nX5;votes-artistes;lrK8tSxZpQPYFTmIF7On;1000;counted;2025-12-16T13:40:27.609Z;1959830067456890;guest
PyenNTjhIkKWrCm8mlpi;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;counted;2025-12-15T21:01:38.194Z;576795355817445;guest
Q0EGbCjKYt9IiaDPBt77;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;counted;2025-12-17T07:24:11.718Z;14897209471764;guest
Q0trvOmqNiBJoMrkZT9I;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-16T06:29:54.552Z;4650451161692450;guest
Q4dP0BIklRPfwEp4EIdw;votes-artistes;TXBLgEfug2LJqx5MXWe4;3000;pending;2025-12-15T15:07:57.620Z;;guest
QAJVe0VSqDvKTZA7NSo2;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-17T20:07:29.175Z;8830222218929330;guest
QGMZZCPYZtgQSHqJ9PVN;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;200;counted;2025-12-15T07:10:21.056Z;9549364363090610;guest
QIXmp2Yu8YPQRiP4Iqlf;votes-artistes;oucOMPgDKDQR8GKDvFHJ;1000;pending;2025-12-18T09:02:18.459Z;;guest
QLPdNDGqml5snAza6qfj;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-15T11:28:24.129Z;;guest
QM86aAai3Skp8TFtleXw;votes-artistes;RIAr7Uw1uo74gAhWWM9c;500;counted;2025-12-16T16:43:04.023Z;2870065874571890;guest
QOGwuXYf7ozGh1YUKGcR;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T11:09:23.883Z;6271466559606590;guest
QOylFbsXnhxwYu367pFC;votes-artistes;oucOMPgDKDQR8GKDvFHJ;1000;counted;2025-12-18T19:44:52.126Z;758234467939690;guest
QPdqk2hTAbjxFi1KB2mB;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-27T08:50:18.823Z;2584967260852780;guest
QehtXjyMOMpS0V57hr54;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-15T12:01:16.870Z;6941694611386570;guest
QgzuHAghEKPRIkMjAzHC;votes-artistes;RIAr7Uw1uo74gAhWWM9c;500;counted;2025-12-18T16:02:44.520Z;1303854634853830;guest
Qi9HOeqs2MyyOTuIAABb;votes-artistes;TXBLgEfug2LJqx5MXWe4;400;counted;2025-12-16T20:49:38.327Z;1332399880171880;guest
QmZOqMvGPhwjUleH6WVv;votes-artistes;R3DRrtGPGfw8jsQxG4r8;2000;pending;2025-12-15T15:38:13.451Z;;guest
QwIOW87YaFZdQZErUmWV;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T09:24:05.817Z;;guest
R0f6IH2E1ZsS0qAD44Zj;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-18T16:42:07.536Z;;guest
R2J8QS52kmwRD922y2IR;votes-artistes;oucOMPgDKDQR8GKDvFHJ;1000;counted;2025-12-16T16:21:07.886Z;9160692894066400;guest
R9YJYdKFM7h7PXnQHbDL;votes-artistes;R3DRrtGPGfw8jsQxG4r8;100;counted;2025-12-15T13:19:52.666Z;443337747830285;guest
RCFMxHvAw67uciqvt081;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-21T10:35:06.335Z;;guest
RGKTPmcV0KECj8jG1bgD;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-19T09:00:16.290Z;5014459414605820;guest
RO71qkP0aebCHv5Kxzin;votes-artistes;RIAr7Uw1uo74gAhWWM9c;2000;counted;2025-12-15T12:07:28.004Z;2961366344962540;guest
ROTUcOveZEIebHcD6rMF;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;100;pending;2025-12-15T06:47:31.489Z;;guest
ROUQdH66Y07UaU3OLWEd;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;counted;2025-12-16T20:00:09.136Z;8434901902431760;guest
RPiBfgXFWMPfVBvuftLm;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-19T20:58:03.024Z;;guest
RQNoyY0rbHW5tsFVNiiD;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-19T07:04:49.806Z;9212169099197390;guest
RVgzxbzUWhUJxD3kJ7CC;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-18T14:41:08.928Z;;guest
RVtJBBDTJeMmUutTdoDA;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;counted;2025-12-15T18:07:22.333Z;6017126346052870;guest
RYuLqjY6u4zAvpZG4LEF;votes-artistes;TXBLgEfug2LJqx5MXWe4;10000;pending;2025-12-19T22:09:02.019Z;;guest
RaFvFwZzeQMUlIy5jgF7;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-18T08:18:39.311Z;5325245387658740;guest
RdJwtfyv8GYEJwHRBXE5;votes-artistes;RIAr7Uw1uo74gAhWWM9c;1000;counted;2025-12-16T08:37:52.366Z;2365045644124980;guest
ReVW1hcOxaRXIVjWPJQS;votes-artistes;oucOMPgDKDQR8GKDvFHJ;200;counted;2025-12-15T14:07:10.152Z;9905205318062350;guest
RhXxVwOQaigmXaNGFcVW;votes-artistes;TXBLgEfug2LJqx5MXWe4;300;counted;2025-12-15T10:14:31.387Z;6919276727007610;guest
RipigHWqya41stMW8e8U;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-21T09:37:20.467Z;;guest
Rj7mgckbbkmsEYlnIMgr;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-15T18:05:47.333Z;;guest
RjFmVzXYiHpPyzNJRk3p;votes-artistes;oucOMPgDKDQR8GKDvFHJ;300;pending;2025-12-15T13:21:16.811Z;;guest
Rm75dcLpZzaMf3H60GBt;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-19T22:48:02.047Z;;guest
RnQto6WJdrOWsRhhbmGs;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T22:46:12.141Z;;guest
RpfZVWfMzPUvihJSW0dE;votes-artistes;oucOMPgDKDQR8GKDvFHJ;200;counted;2025-12-19T21:47:34.583Z;4681506847211420;guest
Rrs20kBAriEpfDmQPhOz;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-17T06:00:26.969Z;;guest
Ru53bl98TqZ5la1zFMwV;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-19T00:47:20.991Z;;guest
RxF6F7hJej4vEr9sZwsx;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;counted;2025-12-16T13:50:26.855Z;2507774004560770;guest
S2fK9QnVS41Zq9vsalBu;votes-artistes;zNIM4k3VP04xbhamFPva;200;counted;2025-12-19T11:52:44.527Z;8561285219294270;guest
S46YkpePhkOsCydDlmBP;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-15T12:45:44.999Z;;guest
S6GqaHeOrEavwJ5SUA29;votes-artistes;R3DRrtGPGfw8jsQxG4r8;100;pending;2025-12-15T13:36:18.574Z;;guest
S7JOCAzknyECApvOmrWw;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-17T11:04:02.279Z;;guest
SC0lyXbd6ptpUDUdhaik;votes-artistes;TXBLgEfug2LJqx5MXWe4;4300;pending;2025-12-15T07:39:14.699Z;;guest
SERGK9L6sC5TuhGXcUY2;votes-artistes;aUt5Vh29CsUcstBHEF8H;200;counted;2025-12-16T17:27:46.150Z;4350986804548670;guest
SH45NEvOXrfNaEYQyIyw;votes-artistes;lrK8tSxZpQPYFTmIF7On;1000;counted;2025-12-16T13:02:56.281Z;1210878579667000;guest
SK8wKGtnBW7x89AWFkSL;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;counted;2025-12-20T07:57:17.382Z;3184580024660530;guest
SNxkXoKUHUSlF1JKlr6J;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500000;pending;2025-12-19T21:58:51.094Z;;guest
SOGPgbs5qLslywf345bT;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-15T11:33:12.553Z;;guest
SYeDhBlAGDw6uru219uP;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-15T18:27:19.753Z;8160813778280540;guest
SbHm1MNa0MDEdFgpR7zI;votes-artistes;6jJ1pd8NA2meRhVWW12M;500;counted;2025-12-15T07:49:51.856Z;3019284108369280;guest
SbtKDrjTkDsMG2ZUsjZ0;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T08:22:49.815Z;;guest
Sc4941EevigqCKct1JB5;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;pending;2025-12-17T11:34:26.665Z;;guest
ScJ9nuVHZg5Qix8HSEyX;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-15T16:16:36.623Z;;guest
Sd6q0oI5Ri1q2oIOgV5e;votes-artistes;TXBLgEfug2LJqx5MXWe4;900;counted;2025-12-16T22:15:53.194Z;8783514386996470;guest
SdbbNP96xWT2kz1NwMGo;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-16T18:17:29.153Z;9226206700504580;guest
SdldUBQGB21Ny5WfB8o5;votes-artistes;lrK8tSxZpQPYFTmIF7On;200;pending;2025-12-19T22:38:50.014Z;;guest
SgvYsnQYZTMOZMXl0Qxp;votes-artistes;oucOMPgDKDQR8GKDvFHJ;2000;counted;2025-12-18T10:47:25.575Z;974617768621118;guest
SkVGCqY0BrmIlZ9MqPKf;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T11:16:06.732Z;;guest
Sqfuy8QivZoH28NtxX0q;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T07:43:14.830Z;;guest
Sr9dzKycomXMunywNKV1;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;pending;2025-12-15T08:25:00.491Z;;guest
SsGcYck9XfOQd219uqEe;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-18T19:19:09.626Z;5360486704390520;guest
StsHyHEOxf9F2gJDnQ0K;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-18T10:40:44.882Z;;guest
StviCGSIcFFsxvEsLmV1;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T16:54:04.073Z;;guest
SyVN3c63xvTXfEau04vP;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-22T19:00:08.072Z;;guest
T2qMdqV55XC0IrTG6iht;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;counted;2025-12-15T08:06:44.004Z;2892166150698540;guest
T4vL0djxFPPJUmyDOatj;votes-artistes;RIAr7Uw1uo74gAhWWM9c;500;counted;2025-12-19T19:49:14.836Z;6558399920904240;guest
T7dxvdd5YtU292SY8iCc;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T16:46:13.489Z;;guest
T9RgPBUBb92xJWov5K2w;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-15T03:07:12.299Z;;guest
T9hzWDpqk2SBYgWP4G4d;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-19T09:56:59.937Z;;guest
TBXl6B6PCfYHphVW2pn7;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-15T10:29:56.999Z;9240154385070100;guest
TCboN3IWW7nQtjgGrBNS;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T10:23:45.544Z;;guest
TEeue3NrsaXnhXiIXH6X;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;pending;2025-12-26T12:28:27.964Z;;guest
TTsN3tn5bqQDdMLwrEI0;votes-artistes;oucOMPgDKDQR8GKDvFHJ;1000;counted;2025-12-15T16:49:40.231Z;8100763948027750;guest
TUJT4lq1qmccltdQHHLw;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-20T15:38:16.902Z;;guest
TV8DzDnxsleO3axdLcYi;votes-artistes;GEVWzgnMyTnavWjEa6pg;5000;counted;2025-12-28T22:28:03.294Z;6404921172850570;guest
TYOJNbZ4ioPp2hvfnzui;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-17T20:01:37.593Z;;guest
TZ0Luoq7Khdf3Ah0CAdl;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-16T16:58:57.156Z;7192483588796600;guest
TaWkiDyFTHRE4jinQ2KW;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-15T17:45:52.640Z;659393734579002;guest
TgQAGzu0qKSVxwE8bFzl;votes-artistes;TXBLgEfug2LJqx5MXWe4;900;counted;2025-12-17T12:58:14.737Z;3044914748583530;guest
To5TAvtac0IvQ6Me2GaK;votes-artistes;oucOMPgDKDQR8GKDvFHJ;200;counted;2025-12-18T09:55:49.295Z;8128536765956620;guest
TplsVKkJ5ftzBMtJPxqn;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T09:04:59.744Z;;guest
TrH0RTUcCeWos6lqL7b9;votes-artistes;GEVWzgnMyTnavWjEa6pg;2500;pending;2025-12-17T19:33:17.384Z;;guest
TrQHFPBdDhB5Y1cwIofE;votes-artistes;aUt5Vh29CsUcstBHEF8H;100;counted;2025-12-15T11:50:57.669Z;9774082005657210;guest
TrcDHGvdPUgujBZsuypp;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;counted;2025-12-19T20:47:16.455Z;1312789395232280;guest
U12WPZFei8GwFRViqv1o;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-21T09:48:37.997Z;;guest
U1iqXz9UiL2MYzGiXQcg;votes-artistes;TXBLgEfug2LJqx5MXWe4;10000;pending;2025-12-16T20:34:42.641Z;;guest
U5bk2nf76XufbGjS44ZK;votes-artistes;TXBLgEfug2LJqx5MXWe4;1500;counted;2025-12-19T22:53:24.135Z;8199542560276850;guest
U5sI8xUEnKKpEiZHRp93;votes-artistes;GEVWzgnMyTnavWjEa6pg;600;pending;2025-12-17T09:54:30.621Z;;guest
U7AB4JfH58O0Sk6VqM2a;votes-artistes;oucOMPgDKDQR8GKDvFHJ;5000;pending;2025-12-18T20:31:22.180Z;;guest
U8QlWP91zJoKS1z3oT8e;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T21:32:12.267Z;;guest
UGzdYp0U6uf7LD4wlCfB;votes-artistes;oucOMPgDKDQR8GKDvFHJ;200;pending;2025-12-24T05:41:22.223Z;;guest
UOSNfoZmWJwCbqFhhoX2;votes-artistes;TXBLgEfug2LJqx5MXWe4;1000;pending;2025-12-19T23:16:05.473Z;;guest
UUAIGlvXTuE6Xude0aHn;votes-artistes;TXBLgEfug2LJqx5MXWe4;900;counted;2025-12-16T21:33:48.800Z;2870191341232170;guest
UUFn99ffQRFB45f8vJT6;votes-artistes;zNIM4k3VP04xbhamFPva;300;pending;2025-12-20T10:18:34.731Z;;guest
UXxvim2ql8Ca6RZsqBF7;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-18T20:27:21.604Z;;guest
UXyaUC9kbI6pAZZ3znKX;votes-artistes;TXBLgEfug2LJqx5MXWe4;14500;pending;2025-12-19T22:55:13.657Z;;guest
UZGyJPofmUpKFLAgZLYa;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-15T12:14:28.119Z;8227276634432090;guest
UhXDMthlqybpWELhA2Ql;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;pending;2025-12-15T14:14:12.274Z;;guest
Uigz7tewqbH3lYwK3q89;votes-artistes;RIAr7Uw1uo74gAhWWM9c;200;counted;2025-12-15T17:13:51.800Z;4391146143586670;guest
UjOgxamW5AHloPjHTtPv;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-15T18:31:45.079Z;4678417614993560;guest
UlybmPNI8KZAVV0n6zJI;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-19T10:41:23.106Z;6431520852440380;guest
UpMzeysI0Kc9E9WAzrr2;votes-artistes;R3DRrtGPGfw8jsQxG4r8;5000;pending;2025-12-15T15:51:29.078Z;;guest
UpTcmHzP1ohM2jMMDtUt;votes-artistes;RIAr7Uw1uo74gAhWWM9c;500;counted;2025-12-19T13:39:28.172Z;8637809336196210;guest
Uqvhdhd6YuTQ9Sq5W2Ki;votes-artistes;TXBLgEfug2LJqx5MXWe4;300;counted;2025-12-17T20:28:38.953Z;6993817874555140;guest
UtorQiIaClNijcQD0nrO;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;pending;2025-12-15T17:00:55.266Z;;guest
UvHxLNYx4jqAHSAlKWDv;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;counted;2025-12-20T15:39:10.901Z;2120871022062060;guest
V0km1dEBNvTLThPLNLHJ;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-16T11:55:11.534Z;3363206673246130;guest
V10Rtf9mHV6dRpKmBQNS;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-17T08:09:09.112Z;702340227623602;guest
V2BjaHpS5y4vV4cCDra1;votes-artistes;TXBLgEfug2LJqx5MXWe4;100;counted;2025-12-19T23:19:28.907Z;7499357525283060;guest
V2jqsDCnuGKTnTt6TjoM;votes-artistes;oucOMPgDKDQR8GKDvFHJ;1000;counted;2025-12-18T10:46:47.899Z;2525273197353100;guest
V4ECmCzwdlPkzHUEmi5n;votes-artistes;ANLYRIZ6gRU8LgLSyaRq;100;pending;2025-12-15T07:02:43.717Z;;guest
V6oDT6KtXKKee6g6wkQM;votes-artistes;RIAr7Uw1uo74gAhWWM9c;200;pending;2025-12-16T17:29:55.803Z;;guest
VA2I2aT6df9YUhczx6Sc;votes-artistes;lrK8tSxZpQPYFTmIF7On;800;pending;2025-12-20T05:26:51.144Z;;guest
VDvCQnX8tdBRoUCXpKtm;votes-artistes;GEVWzgnMyTnavWjEa6pg;500;counted;2025-12-17T07:36:57.829Z;938440693737203;guest
VEbXSkjhAag0wnt2gg8P;votes-artistes;Flxp9DD0iv0dzZaP0P2F;100;pending;2025-12-19T22:12:05.642Z;;guest
VID1r2TeqgHKXg49cEUq;votes-artistes;lrK8tSxZpQPYFTmIF7On;100;pending;2025-12-16T14:49:24.670Z;;guest
VIlxkDlsSxIEVL3Gxetl;votes-artistes;oucOMPgDKDQR8GKDvFHJ;400;counted;2025-12-18T20:31:14.853Z;1124005034374380;guest
VJfcARGY1FSyucOd3MmK;votes-artistes;RIAr7Uw1uo74gAhWWM9c;500;counted;2025-12-16T16:32:49.578Z;3775215087784720;guest
VKVn53f3lhrF9kqYAtNs;votes-artistes;zNIM4k3VP04xbhamFPva;100;counted;2025-12-20T10:19:59.187Z;2845558708060330;guest
VMfz5hV0xV4XjxVn2WqA;votes-artistes;GEVWzgnMyTnavWjEa6pg;100;counted;2025-12-22T13:49:32.470Z;3485542224081830;guest
VMmIXmGuZqxDgIhLs9eb;votes-artistes;lrK8tSxZpQPYFTmIF7On;700;counted;2025-12-16T12:59:08.814Z;6096230648992620;guest
VP8mMrpdlDZsUuWgw8N3;votes-artistes;oucOMPgDKDQR8GKDvFHJ;5000;counted;2025-12-16T20:02:52.070Z;7444440976480320;guest
VQneL4UqtbZdyn7Is9F6;votes-artistes;RIAr7Uw1uo74gAhWWM9c;5000;counted;2025-12-16T09:43:33.371Z;6254432378531570;guest
VTVui5PVCeueijtH7CSs;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-16T21:16:17.140Z;;guest
VVZtG7CPj5UM8jNehaGV;votes-artistes;oucOMPgDKDQR8GKDvFHJ;500;counted;2025-12-15T08:42:58.446Z;332811425184514;guest
VagNGolUtDApx15mcLhw;votes-artistes;oucOMPgDKDQR8GKDvFHJ;100;pending;2025-12-15T18:42:16.497Z;;guest
VahiVS6AIgDxS8Z2xoCD;votes-artistes;lrK8tSxZpQPYFTmIF7On;5000;counted;2025-12-16T19:17:07.173Z;6187874788262040;guest
VfDSysbNSTtoNpm3NYlX;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;pending;2025-12-19T18:44:46.662Z;;guest
VhH40D2AGhRQvzH5h4j5;votes-artistes;oucOMPgDKDQR8GKDvFHJ;700;pending;2025-12-16T10:17:43.356Z;;guest
ViLaj1XLuqNhz8cTBmws;votes-artistes;TXBLgEfug2LJqx5MXWe4;200;pending;2025-12-19T21:24:44.928Z;;guest
VkabqR4RQO2a8DfNcufr;votes-artistes;GEVWzgnMyTnavWjEa6pg;2000;counted;2025-12-19T22:40:49.937Z;5535969625910650;guest
Vn5qPRu5bokuoaYbrTGB;votes-artistes;oucOMPgDKDQR8GKDvFHJ;600;counted;2025-12-28T19:49:04.766Z;918855921015805;guest
Vz6MIBMNS2GvHDdFPZSQ;votes-artistes;RIAr7Uw1uo74gAhWWM9c;100;counted;2025-12-17T21:32:01.659Z;9600745960220270;guest
VzqLPLAXf8BNsmq1jxMf;votes-artistes;GEVWzgnMyTnavWjEa6pg;1000;pending;2025-12-18T09:10:52.377Z;;guest
